job_title,Skills_Text,Skills_Text_Display,Cluster,Role
Machine Learning Engineer,"aws, azure, c, data science, data visualization, deep learning, git, hadoop, machine learning, neural networks, python, pytorch, r, scala, spark, sql, tableau, tensorflow","aws, azure, c, data science, data visualization, deep learning, git, hadoop, machine learning, neura...",6,"Cluster 6 (pytorch, tensorflow, c, machine learning, r)"
Machine Learning Engineer,"c, data science, databases, machine learning, mysql, r, sql","c, data science, databases, machine learning, mysql, r, sql",1,"Cluster 1 (c, r, data science, machine learning, scala)"
"Senior Machine Learning Engineer, AI Research","c, data science, deep learning, java, machine learning, python, pytorch, r, scala, software engineering, tensorflow, transformers","c, data science, deep learning, java, machine learning, python, pytorch, r, scala, software engineer...",6,"Cluster 6 (pytorch, tensorflow, c, machine learning, r)"
Machine Learning Engineer - Infrastructure,"aws, c, docker, java, kubernetes, machine learning, python, pytorch, r, scala, spark, sql, tensorflow","aws, c, docker, java, kubernetes, machine learning, python, pytorch, r, scala, spark, sql, tensorflo...",3,"Cluster 3 (gcp, kubernetes, aws, azure, docker)"
"Senior Machine Learning Engineer, AI Research","c, data science, deep learning, java, machine learning, python, pytorch, r, scala, software engineering, tensorflow, transformers","c, data science, deep learning, java, machine learning, python, pytorch, r, scala, software engineer...",6,"Cluster 6 (pytorch, tensorflow, c, machine learning, r)"
Machine Learning Engineer,"c, deep learning, git, machine learning, nlp, python, pytorch, r, tensorflow","c, deep learning, git, machine learning, nlp, python, pytorch, r, tensorflow",6,"Cluster 6 (pytorch, tensorflow, c, machine learning, r)"
Machine Learning Engineer,"c, data science, large language models, python, pytorch, r, scala, tensorflow","c, data science, large language models, python, pytorch, r, scala, tensorflow",4,"Cluster 4 (large language models, scala, c, aws, r)"
Data Scientist,"c, data analytics, data science, data wrangling, databases, machine learning, nlp, numpy, pandas, python, pytorch, r, sql, tensorflow","c, data analytics, data science, data wrangling, databases, machine learning, nlp, numpy, pandas, py...",0,"Cluster 0 (pandas, numpy, tensorflow, pytorch, machine learning)"
Machine Learning Engineer,"aws, azure, c, deep learning, docker, feature engineering, gcp, kubernetes, machine learning, nlp, python, pytorch, r, scala, spark, tensorflow","aws, azure, c, deep learning, docker, feature engineering, gcp, kubernetes, machine learning, nlp, p...",3,"Cluster 3 (gcp, kubernetes, aws, azure, docker)"
"Data Scientist, Level 2","c, data science, machine learning, python, r, software engineering","c, data science, machine learning, python, r, software engineering",1,"Cluster 1 (c, r, data science, machine learning, scala)"
"Software Engineer II, Early Career","c, c++, computer vision, java, javascript, linux, machine learning, python, r, scala","c, c++, computer vision, java, javascript, linux, machine learning, python, r, scala",2,"Cluster 2 (c++, pytorch, c, python, tensorflow)"
Machine Learning Engineer,"c, machine learning, r","c, machine learning, r",1,"Cluster 1 (c, r, data science, machine learning, scala)"
Machine Learning Engineer - Search Engine - E-Commerce Alliance,"aws, c, c++, deep learning, machine learning, python, r, tensorflow","aws, c, c++, deep learning, machine learning, python, r, tensorflow",2,"Cluster 2 (c++, pytorch, c, python, tensorflow)"
Machine Learning Engineer II,"aws, azure, c, cloud computing, data visualization, databases, feature engineering, gcp, machine learning, python, pytorch, r, scala, spark, sql, tableau, tensorflow","aws, azure, c, cloud computing, data visualization, databases, feature engineering, gcp, machine lea...",3,"Cluster 3 (gcp, kubernetes, aws, azure, docker)"
Machine Learning Engineer,"c, computer vision, data analytics, machine learning, numpy, pandas, python, pytorch, r, tensorflow","c, computer vision, data analytics, machine learning, numpy, pandas, python, pytorch, r, tensorflow",0,"Cluster 0 (pandas, numpy, tensorflow, pytorch, machine learning)"
Software Engineer Intern - Machine Learning Infrastructure & Data,"c, deep learning, docker, kubernetes, machine learning, nlp, numpy, pandas, python, pytorch, r, scala, sql","c, deep learning, docker, kubernetes, machine learning, nlp, numpy, pandas, python, pytorch, r, scal...",0,"Cluster 0 (pandas, numpy, tensorflow, pytorch, machine learning)"
Software Engineer Intern (Fall 2025),"c, deep learning, machine learning, r","c, deep learning, machine learning, r",1,"Cluster 1 (c, r, data science, machine learning, scala)"
"Machine Learning Engineer, TikTok Live Stream","aws, c, deep learning, machine learning, r","aws, c, deep learning, machine learning, r",5,"Cluster 5 (aws, nlp, c, r, machine learning)"
Machine Learning Engineer,"c, data science, large language models, machine learning, python, pytorch, r, scala","c, data science, large language models, machine learning, python, pytorch, r, scala",4,"Cluster 4 (large language models, scala, c, aws, r)"
Machine Learning Engineer,"aws, azure, c, data science, databases, docker, gcp, git, github, java, kubernetes, large language models, machine learning, mongodb, nlp, python, pytorch, r, scala, sql, tensorflow","aws, azure, c, data science, databases, docker, gcp, git, github, java, kubernetes, large language m...",3,"Cluster 3 (gcp, kubernetes, aws, azure, docker)"
Data Engineer I,"aws, c, python, r, scala, spark, sql","aws, c, python, r, scala, spark, sql",5,"Cluster 5 (aws, nlp, c, r, machine learning)"
Senior Machine Learning Engineer,"c, c++, hadoop, java, python, r, scala, spark, sql, tableau","c, c++, hadoop, java, python, r, scala, spark, sql, tableau",1,"Cluster 1 (c, r, data science, machine learning, scala)"
"Data Scientist (Python, Machine Learning)","aws, azure, c, computer vision, data science, deep learning, gcp, java, linux, machine learning, pandas, python, pytorch, r, scala, spark, sql, statistical modeling, tensorflow","aws, azure, c, computer vision, data science, deep learning, gcp, java, linux, machine learning, pan...",0,"Cluster 0 (pandas, numpy, tensorflow, pytorch, machine learning)"
Senior Machine Learning Engineer,"aws, azure, c, deep learning, docker, git, machine learning, python, pytorch, r, scala, tensorflow","aws, azure, c, deep learning, docker, git, machine learning, python, pytorch, r, scala, tensorflow",3,"Cluster 3 (gcp, kubernetes, aws, azure, docker)"
Machine Learning Engineer - DoorDash Labs,"aws, c, machine learning, python, pytorch, r, scikit learn, spark, tensorflow","aws, c, machine learning, python, pytorch, r, scikit learn, spark, tensorflow",6,"Cluster 6 (pytorch, tensorflow, c, machine learning, r)"
Machine Learning Engineer - Summer Intern 2025,"aws, c, docker, kubernetes, machine learning, nlp, pandas, python, pytorch, r, scala, spark, sql, tensorflow, transformers","aws, c, docker, kubernetes, machine learning, nlp, pandas, python, pytorch, r, scala, spark, sql, te...",3,"Cluster 3 (gcp, kubernetes, aws, azure, docker)"
"Machine Learning Engineer, Ads Targeting","aws, c, c++, deep learning, hadoop, machine learning, python, r, scala, spark","aws, c, c++, deep learning, hadoop, machine learning, python, r, scala, spark",2,"Cluster 2 (c++, pytorch, c, python, tensorflow)"
Software Engineer - AI/LLM,"c, r, software engineering","c, r, software engineering",1,"Cluster 1 (c, r, data science, machine learning, scala)"
Machine Learning Engineer,"c, data science, databases, java, linux, machine learning, pandas, python, pytorch, r, scala, sql","c, data science, databases, java, linux, machine learning, pandas, python, pytorch, r, scala, sql",0,"Cluster 0 (pandas, numpy, tensorflow, pytorch, machine learning)"
Machine Learning Engineer,"c, data science, deep learning, machine learning, python, pytorch, r, scala, software engineering, sql, tensorflow","c, data science, deep learning, machine learning, python, pytorch, r, scala, software engineering, s...",6,"Cluster 6 (pytorch, tensorflow, c, machine learning, r)"
Senior Machine Learning Engineer I,"aws, azure, c, c++, data science, databricks, gcp, git, github, java, kubernetes, machine learning, python, r, rest api, scala, software engineering, spark, sql","aws, azure, c, c++, data science, databricks, gcp, git, github, java, kubernetes, machine learning, ...",3,"Cluster 3 (gcp, kubernetes, aws, azure, docker)"
"Senior Software Engineer I, ML Ops","aws, c, kubernetes, machine learning, python, r, scala, software engineering, sql","aws, c, kubernetes, machine learning, python, r, scala, software engineering, sql",3,"Cluster 3 (gcp, kubernetes, aws, azure, docker)"
Sr. Machine Learning Engineer,"c, git, kubernetes, machine learning, python, r","c, git, kubernetes, machine learning, python, r",3,"Cluster 3 (gcp, kubernetes, aws, azure, docker)"
Machine Learning Engineer,"c, computer vision, machine learning, python, pytorch, r, tensorflow","c, computer vision, machine learning, python, pytorch, r, tensorflow",6,"Cluster 6 (pytorch, tensorflow, c, machine learning, r)"
Machine Learning Data Engineer,"aws, azure, c, data visualization, databricks, deep learning, gcp, machine learning, power bi, python, pytorch, r, scala, spark, sql, tableau, tensorflow","aws, azure, c, data visualization, databricks, deep learning, gcp, machine learning, power bi, pytho...",3,"Cluster 3 (gcp, kubernetes, aws, azure, docker)"
"Senior Machine Learning Engineer, A.I. Initiatives","aws, c, data science, git, machine learning, r","aws, c, data science, git, machine learning, r",1,"Cluster 1 (c, r, data science, machine learning, scala)"
Machine Learning Engineer - Mapping,"c, computer vision, data science, deep learning, machine learning, python, pytorch, r","c, computer vision, data science, deep learning, machine learning, python, pytorch, r",6,"Cluster 6 (pytorch, tensorflow, c, machine learning, r)"
Data/ML Engineer,"aws, azure, c, databases, docker, feature engineering, gcp, hadoop, java, kubernetes, machine learning, nlp, python, pytorch, r, scala, spark, sql, tensorflow","aws, azure, c, databases, docker, feature engineering, gcp, hadoop, java, kubernetes, machine learni...",3,"Cluster 3 (gcp, kubernetes, aws, azure, docker)"
Software Engineer - Core Software,"c, c++, linux, python, r","c, c++, linux, python, r",2,"Cluster 2 (c++, pytorch, c, python, tensorflow)"
Software Engineer 2,"c, databases, docker, java, kubernetes, r, sql","c, databases, docker, java, kubernetes, r, sql",3,"Cluster 3 (gcp, kubernetes, aws, azure, docker)"
"Machine Learning Engineer, Ads Targeting","aws, c, c++, deep learning, hadoop, machine learning, python, r, scala, spark","aws, c, c++, deep learning, hadoop, machine learning, python, r, scala, spark",2,"Cluster 2 (c++, pytorch, c, python, tensorflow)"
Machine Learning Engineer,"aws, azure, c, data science, gcp, machine learning, nlp, numpy, pandas, python, pytorch, r, scala, tensorflow","aws, azure, c, data science, gcp, machine learning, nlp, numpy, pandas, python, pytorch, r, scala, t...",0,"Cluster 0 (pandas, numpy, tensorflow, pytorch, machine learning)"
"Machine Learning Engineer - LLM, AI & Robotics","c, computer vision, deep learning, large language models, machine learning, nlp, python, r","c, computer vision, deep learning, large language models, machine learning, nlp, python, r",4,"Cluster 4 (large language models, scala, c, aws, r)"
Machine Learning Engineer,"aws, c, deep learning, machine learning, python, pytorch, r, tensorflow","aws, c, deep learning, machine learning, python, pytorch, r, tensorflow",6,"Cluster 6 (pytorch, tensorflow, c, machine learning, r)"
Machine Learning Engineer,"c, computer vision, data analytics, machine learning, numpy, pandas, python, pytorch, r, tensorflow","c, computer vision, data analytics, machine learning, numpy, pandas, python, pytorch, r, tensorflow",0,"Cluster 0 (pandas, numpy, tensorflow, pytorch, machine learning)"
