Intern ID,Skills_Text
intern_0817,"data analytics, data science, deep learning, english proficiency (spoken), english proficiency (written), git, ms-excel, machine learning, mathematics, mongodb, power bi, python, sql, statistics, tableau, deep learning medium, machine learning medium, python medium"
intern_0818,"artificial intelligence, css, html, javascript, microsoft visual studio, python, python medium"
intern_0819,"ci/cd, cloud computing, eclipse (ide), git, java, linux, python, vs code, virtualization, python high"
intern_0820,"amazon web services (aws), c++ programming, data analytics, data science, deep learning, machine learning, natural language processing (nlp), neural networks, python, teaching, deep learning high, machine learning medium, nlp high, python medium"
intern_0821,"database management system (dbms), google analytics, java, machine learning, mysql, python, statistics, machine learning medium, python medium"
intern_0822,"java, ms-office, machine learning, python, time management, machine learning low, python medium"
intern_0823,"computer vision, data science, data structures, deep learning, english proficiency (spoken), english proficiency (written), java, javascript, machine learning, neural networks, opencv, python, deep learning medium, machine learning low, python medium"
intern_0824,"firebase, flutter, java, laravel, python, reactjs, python low"
intern_0825,"data science, deep learning, english proficiency (written), java, ms-office, machine learning, mysql, python, deep learning medium, machine learning medium, python medium"
intern_0826,"html, machine learning, python, rest api, machine learning high, python high"
intern_0827,"bootstrap, c programming, c++ programming, css, git, git bash, github, html, java, javascript, machine learning, mysql, php, python, reactjs, vue js, machine learning low, python low"
intern_0828,"bootstrap, css, english proficiency (spoken), english proficiency (written), html, javascript, ms-office, python, sql, jquery, python medium"
intern_0829,"adobe premiere pro, c programming, c++ programming, css, data analytics, data science, data structures, english proficiency (spoken), english proficiency (written), flutter, github, html, java, ms-excel, ms-word, machine learning, microsoft azure, php, power bi, python, sql, software testing, tableau, xml, machine learning low, python medium"
intern_0830,"algorithms, artificial intelligence, c++ programming, computer vision, data science, data structures, deep learning, github, image processing, linux, machine learning, neural networks, opencv, python, deep learning medium, machine learning medium, python medium"
intern_0831,"c programming, c++ programming, css, computer networking, computer vision, data structures, database management system (dbms), deep learning, html, image processing, javascript, matlab, ms-excel, ms-office, ms-powerpoint, machine learning, natural language processing (nlp), neural networks, opencv, python, deep learning medium, machine learning medium, nlp medium, python medium"
intern_0832,"data science, database management system (dbms), ms-excel, machine learning, mysql, python, tableau, machine learning medium, python low"
intern_0833,"css, deep learning, html, ms-excel, machine learning, natural language processing (nlp), power bi, python, sql, deep learning medium, machine learning high, nlp medium, python high"
intern_0834,"c programming, c++ programming, css, data science, data structures, flutter, html, javascript, matlab, python, python medium"
intern_0835,"algorithms, c programming, css, computer vision, html, php, python, sql, python high"
intern_0836,
intern_0837,"algorithms, data analytics, data structures, deep learning, mysql, natural language processing (nlp), python, deep learning medium, nlp low, python medium"
intern_0838,"css, html, java, python, python medium"
intern_0839,"css, computer vision, data analytics, data science, deep learning, html, java, machine learning, mongodb, mysql, python, sql, spring mvc, deep learning low, machine learning medium, python low"
intern_0840,"amazon web services (aws), cloud computing, computer vision, data analytics, data science, data structures, database management system (dbms), deep learning, effective communication, figma, google analytics, internet of things (iot), java, ms-excel, ms-office, machine learning, market research, natural language processing (nlp), python, react native, reactjs, sql, statistical modeling, ui & ux design, deep learning low, machine learning medium, nlp low, python low"
